customerID,tenure,MonthlyCharges,TotalCharges,Contract,InternetService,PaymentMethod,gender,SeniorCitizen,OnlineSecurity,TechSupport,PaperlessBilling,Actual_Churn,Predicted_Churn,Churn_Probability,Risk_Tier,Retention_Action
1875-QIVME,2,104.4,242.8,Month-to-month,Fiber optic,Electronic check,Female,0,No,Yes,Yes,1,1,0.94227153,High Risk,Offer contract discount (lock into 1-2yr plan)
6727-IOTLZ,14,81.95,1181.75,Two year,DSL,Mailed check,Male,0,No,Yes,No,0,0,0.038683664,Low Risk,Upsell security/support bundle
0691-JVSYA,53,94.85,5000.2,One year,Fiber optic,Bank transfer (automatic),Female,0,No,No,Yes,1,0,0.39717042,Low Risk,Upsell security/support bundle
5918-VUKWP,32,20.55,654.55,One year,No,Bank transfer (automatic),Female,0,No,No,No,0,0,0.07090191,Low Risk,Upsell security/support bundle
1744-JHKYS,34,24.7,780.2,Month-to-month,No,Electronic check,Female,0,No,No,No,0,0,0.07826854,Low Risk,Upsell security/support bundle
2656-FMOKZ,15,74.45,1145.7,Month-to-month,Fiber optic,Mailed check,Female,1,No,No,Yes,1,1,0.7654723,High Risk,Upsell security/support bundle
2070-FNEXE,7,76.45,503.6,Month-to-month,Fiber optic,Bank transfer (automatic),Female,1,Yes,No,No,1,1,0.6840092,Medium Risk,Upsell security/support bundle
5947-SGKCL,15,105.35,1559.25,Month-to-month,Fiber optic,Bank transfer (automatic),Female,0,No,No,Yes,0,1,0.6936277,Medium Risk,Upsell security/support bundle
3712-PKXZA,61,20.55,1252.0,One year,No,Credit card (automatic),Male,0,No,No,Yes,0,0,0.028407387,Low Risk,Upsell security/support bundle
6317-YPKDH,1,29.95,29.95,Month-to-month,DSL,Bank transfer (automatic),Female,0,No,No,No,1,1,0.6875475,Medium Risk,Send proactive onboarding call/email
6582-OIVSP,1,45.3,45.3,Month-to-month,DSL,Mailed check,Female,0,No,No,No,0,1,0.7277706,High Risk,Send proactive onboarding call/email
9367-WXLCH,8,84.5,662.65,Month-to-month,Fiber optic,Bank transfer (automatic),Male,0,No,No,No,1,1,0.8541706,High Risk,Upsell security/support bundle
5524-KHNJP,33,74.75,2453.3,One year,DSL,Credit card (automatic),Male,0,Yes,No,No,0,0,0.25844333,Low Risk,Upsell security/support bundle
1918-ZBFQJ,13,79.25,1111.65,Month-to-month,Fiber optic,Electronic check,Female,0,No,No,Yes,1,1,0.7825156,High Risk,Upsell security/support bundle
1024-GUALD,1,24.8,24.8,Month-to-month,DSL,Electronic check,Female,0,No,No,Yes,1,1,0.8446415,High Risk,Send proactive onboarding call/email
4827-USJHP,20,51.8,1023.85,Month-to-month,DSL,Mailed check,Male,0,No,No,Yes,0,0,0.29757538,Low Risk,Upsell security/support bundle
8167-GJLRN,3,30.4,82.15,Month-to-month,DSL,Electronic check,Male,0,No,Yes,No,0,1,0.57792276,Medium Risk,Send proactive onboarding call/email
0956-SYCWG,13,19.65,244.8,One year,No,Electronic check,Female,0,No,No,No,0,0,0.09456406,Low Risk,Upsell security/support bundle
8017-UVSZU,40,56.6,2379.1,Month-to-month,DSL,Credit card (automatic),Female,0,No,No,No,0,0,0.27345496,Low Risk,Upsell security/support bundle
7100-FQPRV,43,71.9,3173.35,One year,DSL,Credit card (automatic),Male,0,Yes,Yes,Yes,0,0,0.29248235,Low Risk,Monitor — no immediate action needed
2472-OVKUP,6,91.0,531.0,Month-to-month,Fiber optic,Electronic check,Male,0,No,No,Yes,1,1,0.8541839,High Risk,Offer contract discount (lock into 1-2yr plan)
2984-RGEYA,69,19.75,1375.4,Two year,No,Bank transfer (automatic),Female,0,No,No,No,0,0,0.011837699,Low Risk,Upsell security/support bundle
9680-NIAUV,72,109.7,8129.3,Two year,Fiber optic,Credit card (automatic),Female,0,Yes,No,No,0,0,0.005241723,Low Risk,Upsell security/support bundle
2146-EGVDT,59,19.3,1192.7,Two year,No,Credit card (automatic),Male,0,No,No,No,0,0,0.043913264,Low Risk,Upsell security/support bundle
2604-IJPDU,20,96.55,1901.65,Month-to-month,Fiber optic,Electronic check,Female,0,Yes,Yes,Yes,0,1,0.7507924,High Risk,Promote auto-pay switch to reduce billing friction
9178-JHUVJ,24,24.1,587.4,Two year,No,Bank transfer (automatic),Male,0,No,No,Yes,0,0,0.041201517,Low Risk,Upsell security/support bundle
6168-YBYNP,59,111.35,6519.75,Month-to-month,Fiber optic,Electronic check,Male,0,No,Yes,Yes,0,0,0.45588854,Medium Risk,Promote auto-pay switch to reduce billing friction
7255-SSFBC,72,112.25,8041.65,Two year,Fiber optic,Bank transfer (automatic),Male,0,No,Yes,Yes,0,0,0.045770306,Low Risk,Upsell security/support bundle
3645-DEYGF,1,20.75,20.75,Month-to-month,No,Mailed check,Male,0,No,No,No,0,1,0.62933487,Medium Risk,Send proactive onboarding call/email
9323-HGFWY,27,101.9,2681.15,One year,Fiber optic,Credit card (automatic),Female,0,Yes,Yes,Yes,0,0,0.4707286,Medium Risk,Monitor — no immediate action needed
8544-GOQSH,14,80.05,1112.3,Month-to-month,Fiber optic,Credit card (automatic),Female,0,No,Yes,Yes,0,1,0.5915701,Medium Risk,Upsell security/support bundle
3363-DTIVD,71,105.55,7405.5,Two year,Fiber optic,Electronic check,Male,0,Yes,No,No,0,0,0.054972082,Low Risk,Promote auto-pay switch to reduce billing friction
7018-WBJNK,13,78.3,1033.95,Month-to-month,Fiber optic,Credit card (automatic),Male,0,No,No,Yes,0,1,0.7531809,High Risk,Upsell security/support bundle
9142-KZXOP,44,68.85,2958.95,Month-to-month,Fiber optic,Credit card (automatic),Male,0,No,No,No,0,0,0.46772918,Medium Risk,Upsell security/support bundle
7674-YTAFD,33,79.95,2684.85,One year,Fiber optic,Bank transfer (automatic),Female,0,No,Yes,Yes,0,0,0.13210651,Low Risk,Upsell security/support bundle
6348-SNFUS,72,55.45,4179.2,Two year,DSL,Credit card (automatic),Male,0,Yes,Yes,Yes,0,0,0.0016245657,Low Risk,Monitor — no immediate action needed
1285-OKIPP,1,79.9,79.9,Month-to-month,Fiber optic,Electronic check,Male,0,No,No,No,1,1,0.9461479,High Risk,Offer contract discount (lock into 1-2yr plan)
7825-ECJRF,19,106.6,1934.45,Month-to-month,Fiber optic,Electronic check,Female,0,Yes,Yes,Yes,1,1,0.8229412,High Risk,Promote auto-pay switch to reduce billing friction
1347-KTTTA,64,102.45,6654.1,One year,Fiber optic,Credit card (automatic),Male,0,No,Yes,Yes,0,0,0.2575757,Low Risk,Upsell security/support bundle
7841-TZDMQ,2,46.0,84.5,Month-to-month,DSL,Credit card (automatic),Male,0,No,No,Yes,1,1,0.7517693,High Risk,Send proactive onboarding call/email
4195-NZGTA,1,25.25,25.25,Month-to-month,DSL,Electronic check,Female,0,No,No,No,0,1,0.7599816,High Risk,Send proactive onboarding call/email
7157-SMCFK,61,19.75,1124.2,Two year,No,Mailed check,Male,0,No,No,No,0,0,0.043565694,Low Risk,Upsell security/support bundle
4709-LKHYG,29,20.0,540.05,One year,No,Electronic check,Female,0,No,No,No,0,0,0.07368,Low Risk,Upsell security/support bundle
2504-DSHIH,23,86.8,1975.85,Month-to-month,Fiber optic,Electronic check,Male,1,No,No,No,0,1,0.6421397,Medium Risk,Upsell security/support bundle
0699-NDKJM,57,58.75,3437.45,Month-to-month,DSL,Bank transfer (automatic),Female,0,Yes,No,Yes,0,0,0.23306488,Low Risk,Upsell security/support bundle
9286-BHDQG,72,45.25,3139.8,Two year,DSL,Credit card (automatic),Male,0,Yes,Yes,No,0,0,0.0034595989,Low Risk,Monitor — no immediate action needed
0230-WEQUW,66,56.6,3789.2,Two year,DSL,Bank transfer (automatic),Male,0,Yes,Yes,Yes,0,0,0.010144618,Low Risk,Monitor — no immediate action needed
2040-LDIWQ,65,84.2,5324.5,Two year,DSL,Bank transfer (automatic),Male,0,No,Yes,Yes,0,0,0.15360515,Low Risk,Upsell security/support bundle
6496-JDSSB,8,80.0,624.6,Month-to-month,Fiber optic,Bank transfer (automatic),Female,0,No,No,Yes,0,1,0.8382976,High Risk,Upsell security/support bundle
9408-SSNVZ,4,70.15,268.35,Month-to-month,Fiber optic,Electronic check,Female,0,No,No,Yes,1,1,0.78974754,High Risk,Offer contract discount (lock into 1-2yr plan)
4443-EMBNA,71,24.75,1836.9,Two year,No,Bank transfer (automatic),Female,0,No,No,No,0,0,0.004400157,Low Risk,Upsell security/support bundle
6469-MRVET,1,20.2,20.2,One year,No,Electronic check,Male,0,No,No,Yes,0,0,0.1985796,Low Risk,Send proactive onboarding call/email
0742-MOABM,4,50.05,179.35,Month-to-month,DSL,Mailed check,Male,0,No,Yes,No,1,1,0.5438737,Medium Risk,Upsell security/support bundle
5961-VUSRV,12,19.35,219.35,One year,No,Bank transfer (automatic),Female,0,No,No,Yes,0,0,0.12414326,Low Risk,Upsell security/support bundle
6778-JFCMK,24,50.6,1288.75,One year,DSL,Mailed check,Male,0,Yes,No,Yes,0,0,0.21517357,Low Risk,Upsell security/support bundle
6341-JVQGF,31,81.15,2545.75,One year,DSL,Mailed check,Female,0,Yes,Yes,Yes,0,0,0.24319685,Low Risk,Monitor — no immediate action needed
2232-DMLXU,1,55.2,55.2,Month-to-month,DSL,Mailed check,Female,0,No,No,No,1,1,0.7747777,High Risk,Send proactive onboarding call/email
4811-JBUVU,30,89.9,2723.15,Month-to-month,Fiber optic,Credit card (automatic),Male,0,No,Yes,Yes,0,0,0.4842066,Medium Risk,Upsell security/support bundle
0945-TSONX,47,85.3,4107.25,Two year,DSL,Credit card (automatic),Female,0,Yes,Yes,Yes,0,0,0.0329316,Low Risk,Monitor — no immediate action needed
2651-ZCBXV,54,108.0,5760.65,Two year,Fiber optic,Credit card (automatic),Male,0,Yes,Yes,Yes,0,0,0.41789517,Medium Risk,Monitor — no immediate action needed
3316-UWXUY,50,93.5,4747.5,Month-to-month,Fiber optic,Credit card (automatic),Male,0,Yes,Yes,Yes,0,0,0.25179082,Low Risk,Monitor — no immediate action needed
8937-RDTHP,1,84.6,84.6,Month-to-month,Fiber optic,Mailed check,Male,0,Yes,No,Yes,1,1,0.8452997,High Risk,Offer contract discount (lock into 1-2yr plan)
7083-MIOPC,72,20.25,1566.9,Two year,No,Credit card (automatic),Female,0,No,No,No,0,0,0.0025207563,Low Risk,Upsell security/support bundle
1984-GPTEH,29,25.15,702.0,Month-to-month,No,Electronic check,Female,0,No,No,No,0,0,0.17566301,Low Risk,Upsell security/support bundle
1251-KRREG,2,54.4,114.1,Month-to-month,DSL,Mailed check,Male,0,No,No,Yes,1,1,0.74396825,High Risk,Send proactive onboarding call/email
0621-JFHOL,10,29.6,299.05,Two year,DSL,Mailed check,Female,0,No,Yes,Yes,0,0,0.08848647,Low Risk,Upsell security/support bundle
9903-LYSAB,18,73.15,1305.95,Month-to-month,Fiber optic,Electronic check,Male,0,No,No,Yes,0,1,0.72788364,High Risk,Upsell security/support bundle
0094-OIFMO,11,95.0,1120.3,Month-to-month,Fiber optic,Electronic check,Female,1,No,No,Yes,1,1,0.90038764,High Risk,Promote auto-pay switch to reduce billing friction
9227-UAQFT,16,19.75,284.35,Two year,No,Mailed check,Male,0,No,No,No,0,0,0.04190856,Low Risk,Upsell security/support bundle
7301-ABVAD,72,86.6,6350.5,Two year,DSL,Bank transfer (automatic),Female,0,No,Yes,No,0,0,0.005346818,Low Risk,Upsell security/support bundle
6614-FHDBO,72,109.2,7878.3,Two year,Fiber optic,Bank transfer (automatic),Male,0,No,Yes,No,0,0,0.018192094,Low Risk,Upsell security/support bundle
7576-ASEJU,41,74.7,3187.65,One year,DSL,Credit card (automatic),Female,0,Yes,Yes,Yes,0,0,0.28459987,Low Risk,Monitor — no immediate action needed
9058-HRZSV,65,94.4,6126.15,Month-to-month,Fiber optic,Electronic check,Female,1,Yes,No,No,0,0,0.29344976,Low Risk,Promote auto-pay switch to reduce billing friction
4522-AKYLR,13,54.8,731.3,Month-to-month,DSL,Electronic check,Female,1,No,No,Yes,0,1,0.55214,Medium Risk,Upsell security/support bundle
0221-WMXNQ,4,75.35,273.4,Month-to-month,Fiber optic,Electronic check,Male,1,Yes,No,No,0,1,0.5764609,Medium Risk,Offer contract discount (lock into 1-2yr plan)
0303-UNCIP,41,65.0,2531.8,One year,DSL,Mailed check,Male,0,No,No,No,0,0,0.3121387,Low Risk,Upsell security/support bundle
9947-OTFQU,15,74.4,1074.3,Month-to-month,Fiber optic,Electronic check,Male,1,No,No,Yes,1,1,0.8077998,High Risk,Upsell security/support bundle
0322-YINQP,1,48.55,48.55,Month-to-month,DSL,Mailed check,Male,0,Yes,No,Yes,1,1,0.7351558,High Risk,Send proactive onboarding call/email
0959-WHOKV,42,99.0,4298.45,One year,Fiber optic,Electronic check,Male,0,Yes,No,Yes,0,0,0.37848443,Low Risk,Promote auto-pay switch to reduce billing friction
4075-JFPGR,51,93.5,4619.55,One year,Fiber optic,Electronic check,Female,0,Yes,No,Yes,0,0,0.3827959,Low Risk,Promote auto-pay switch to reduce billing friction
4629-NRXKX,2,70.4,147.15,Month-to-month,Fiber optic,Electronic check,Female,0,No,No,No,1,1,0.74075204,High Risk,Offer contract discount (lock into 1-2yr plan)
9514-JDSKI,1,40.2,40.2,Month-to-month,DSL,Electronic check,Male,1,No,No,No,1,1,0.87773305,High Risk,Send proactive onboarding call/email
3282-ZISZV,32,83.7,2633.3,One year,DSL,Credit card (automatic),Male,0,No,Yes,No,0,0,0.32803497,Low Risk,Upsell security/support bundle
3675-YDUPJ,10,19.85,193.05,Month-to-month,No,Mailed check,Male,0,No,No,Yes,0,0,0.24968871,Low Risk,Upsell security/support bundle
4111-BNXIF,67,59.55,4103.9,Two year,DSL,Electronic check,Female,0,No,Yes,Yes,0,0,0.036704004,Low Risk,Upsell security/support bundle
7017-VFHAY,61,115.1,7008.15,Two year,Fiber optic,Credit card (automatic),Female,0,Yes,Yes,No,0,0,0.084205166,Low Risk,Monitor — no immediate action needed
6655-LHBYW,50,114.35,5791.1,One year,Fiber optic,Credit card (automatic),Male,0,Yes,Yes,No,0,0,0.36220074,Low Risk,Monitor — no immediate action needed
4959-JOSRX,2,44.6,80.55,Month-to-month,DSL,Credit card (automatic),Female,0,No,No,Yes,1,1,0.6774456,Medium Risk,Send proactive onboarding call/email
5046-NUHWD,29,45.0,1228.65,Month-to-month,DSL,Electronic check,Female,1,Yes,No,Yes,0,0,0.3541014,Low Risk,Upsell security/support bundle
7273-TEFQD,3,41.15,132.2,Month-to-month,DSL,Electronic check,Male,1,No,No,Yes,1,1,0.8883891,High Risk,Send proactive onboarding call/email
3606-TWKGI,13,106.9,1364.3,Month-to-month,Fiber optic,Electronic check,Male,1,No,No,Yes,1,1,0.87877023,High Risk,Promote auto-pay switch to reduce billing friction
7529-ZDFXI,57,89.85,4925.35,Month-to-month,Fiber optic,Electronic check,Male,1,No,No,Yes,0,1,0.5611199,Medium Risk,Upsell security/support bundle
7605-BDWDC,31,49.85,1520.1,Two year,DSL,Bank transfer (automatic),Female,0,Yes,Yes,Yes,0,0,0.019583512,Low Risk,Monitor — no immediate action needed
1950-KSVVJ,45,113.3,5032.25,One year,Fiber optic,Mailed check,Female,0,Yes,Yes,No,0,0,0.24408336,Low Risk,Monitor — no immediate action needed
0123-CRBRT,61,88.1,5526.75,Two year,DSL,Mailed check,Female,0,Yes,Yes,No,0,0,0.01860843,Low Risk,Monitor — no immediate action needed
6292-TOSSS,50,24.9,1195.25,Two year,No,Bank transfer (automatic),Male,0,No,No,No,0,0,0.050183874,Low Risk,Upsell security/support bundle
3197-ARFOY,19,105.0,2007.25,Month-to-month,Fiber optic,Mailed check,Female,1,Yes,Yes,Yes,0,1,0.77368826,High Risk,Offer senior-friendly discounted plan
6323-AYBRX,59,19.35,1099.6,Two year,No,Mailed check,Male,0,No,No,No,1,0,0.2791007,Low Risk,Upsell security/support bundle
7014-ZZXAW,71,24.25,1732.95,Two year,No,Credit card (automatic),Female,0,No,No,Yes,0,0,0.006983165,Low Risk,Upsell security/support bundle
4385-GZQXV,16,94.45,1511.2,Month-to-month,Fiber optic,Electronic check,Female,1,No,Yes,Yes,1,1,0.7555213,High Risk,Promote auto-pay switch to reduce billing friction
7633-MVPUY,57,59.75,3450.15,Two year,DSL,Electronic check,Male,0,Yes,Yes,Yes,0,0,0.04131095,Low Risk,Monitor — no immediate action needed
6366-ZGQGL,1,24.8,24.8,Month-to-month,DSL,Bank transfer (automatic),Male,0,No,No,No,1,1,0.6840693,Medium Risk,Send proactive onboarding call/email
4716-HHKQH,20,107.05,2172.05,Month-to-month,Fiber optic,Electronic check,Male,1,No,Yes,No,0,1,0.7209229,High Risk,Promote auto-pay switch to reduce billing friction
5940-AHUHD,1,70.6,70.6,Month-to-month,Fiber optic,Mailed check,Male,0,No,No,No,1,1,0.8571199,High Risk,Offer contract discount (lock into 1-2yr plan)
6432-TWQLB,5,85.4,401.1,Month-to-month,Fiber optic,Electronic check,Male,0,No,Yes,Yes,1,1,0.8904218,High Risk,Offer contract discount (lock into 1-2yr plan)
4484-GLZOU,52,105.05,5624.85,Month-to-month,Fiber optic,Electronic check,Female,0,No,No,Yes,1,1,0.8094863,High Risk,Promote auto-pay switch to reduce billing friction
3179-GBRWV,21,64.95,1339.8,Month-to-month,DSL,Bank transfer (automatic),Male,1,Yes,No,Yes,0,0,0.39442384,Low Risk,Upsell security/support bundle
8645-KWHJO,14,55.0,771.95,Month-to-month,DSL,Electronic check,Male,0,No,Yes,Yes,0,1,0.60399175,Medium Risk,Upsell security/support bundle
4130-MZLCC,5,50.55,244.75,Month-to-month,DSL,Bank transfer (automatic),Female,0,No,No,No,0,1,0.5362239,Medium Risk,Upsell security/support bundle
0314-TKOSI,6,55.15,322.9,Month-to-month,DSL,Mailed check,Female,0,Yes,No,No,0,0,0.34853804,Low Risk,Upsell security/support bundle
8229-MYEJZ,10,51.2,498.25,Month-to-month,DSL,Electronic check,Female,0,No,No,No,0,0,0.40157923,Medium Risk,Upsell security/support bundle
2080-SRCDE,1,25.4,25.4,Month-to-month,No,Mailed check,Female,0,No,No,No,0,0,0.4529893,Medium Risk,Send proactive onboarding call/email
9577-WJVCQ,68,54.45,3687.75,Month-to-month,DSL,Mailed check,Female,0,Yes,No,No,0,0,0.04874581,Low Risk,Upsell security/support bundle
9512-UIBFX,18,95.15,1779.95,Month-to-month,Fiber optic,Mailed check,Male,0,No,No,No,1,1,0.54897404,Medium Risk,Upsell security/support bundle
6202-DYYFX,22,76.0,1783.6,One year,Fiber optic,Credit card (automatic),Female,0,No,No,Yes,0,0,0.2032576,Low Risk,Upsell security/support bundle
3808-HFKDE,20,44.35,927.15,Month-to-month,DSL,Electronic check,Female,0,No,No,Yes,0,1,0.58014536,Medium Risk,Upsell security/support bundle
5583-SXDAG,1,70.0,70.0,Month-to-month,Fiber optic,Electronic check,Male,0,No,No,No,1,1,0.9188009,High Risk,Offer contract discount (lock into 1-2yr plan)
3488-PGMQJ,8,74.5,606.55,Month-to-month,Fiber optic,Electronic check,Male,1,No,No,Yes,1,1,0.7764381,High Risk,Upsell security/support bundle
3580-REOAC,10,44.85,435.4,Month-to-month,DSL,Credit card (automatic),Male,0,No,No,Yes,1,0,0.42367014,Medium Risk,Upsell security/support bundle
7534-BFESC,24,76.1,1712.7,Month-to-month,Fiber optic,Electronic check,Male,1,No,No,Yes,1,1,0.7464292,High Risk,Upsell security/support bundle
3727-OWVYD,35,61.2,2021.2,One year,DSL,Mailed check,Male,0,Yes,No,No,0,0,0.07226015,Low Risk,Upsell security/support bundle
2294-SALNE,23,86.8,1940.8,One year,Fiber optic,Mailed check,Male,0,No,Yes,No,0,0,0.12692833,Low Risk,Upsell security/support bundle
4847-TAJYI,6,89.35,567.8,Month-to-month,Fiber optic,Electronic check,Female,1,No,No,Yes,0,1,0.8744032,High Risk,Offer contract discount (lock into 1-2yr plan)
1563-IWQEX,12,19.7,220.35,Month-to-month,No,Mailed check,Female,0,No,No,No,0,0,0.23816483,Low Risk,Upsell security/support bundle
8203-XJZRC,1,20.25,20.25,Month-to-month,No,Mailed check,Male,0,No,No,No,0,0,0.45601478,Medium Risk,Send proactive onboarding call/email
6556-DBKZF,71,76.05,5436.45,Two year,Fiber optic,Electronic check,Female,0,No,No,No,0,0,0.028553335,Low Risk,Upsell security/support bundle
6851-WEFYX,35,100.8,3437.5,Month-to-month,Fiber optic,Electronic check,Male,1,No,No,Yes,0,1,0.829001,High Risk,Promote auto-pay switch to reduce billing friction
2985-JUUBZ,40,74.55,3015.75,Month-to-month,DSL,Electronic check,Male,0,No,No,Yes,0,0,0.44229004,Medium Risk,Upsell security/support bundle
6390-DSAZX,1,73.6,73.6,Month-to-month,Fiber optic,Mailed check,Female,0,Yes,No,Yes,1,1,0.8102032,High Risk,Offer contract discount (lock into 1-2yr plan)
0895-LMRSF,23,64.9,1509.8,One year,DSL,Bank transfer (automatic),Male,0,No,No,Yes,0,0,0.32924184,Low Risk,Upsell security/support bundle
8098-LLAZX,4,95.45,396.1,Month-to-month,Fiber optic,Electronic check,Female,1,No,No,Yes,1,1,0.93799716,High Risk,Offer contract discount (lock into 1-2yr plan)
8266-VBFQL,4,90.4,356.65,Month-to-month,Fiber optic,Electronic check,Male,0,No,Yes,Yes,0,1,0.8036273,High Risk,Offer contract discount (lock into 1-2yr plan)
8181-YHCMF,68,60.3,4109.0,Two year,DSL,Credit card (automatic),Female,0,No,Yes,No,0,0,0.007706112,Low Risk,Upsell security/support bundle
2240-HSJQD,38,81.85,3141.7,Month-to-month,Fiber optic,Mailed check,Male,0,No,No,Yes,0,1,0.59606946,Medium Risk,Upsell security/support bundle
1248-DYXUB,52,24.8,1229.1,Two year,No,Mailed check,Male,0,No,No,No,0,0,0.019814959,Low Risk,Upsell security/support bundle
0265-EDXBD,32,74.9,2303.35,Month-to-month,Fiber optic,Electronic check,Male,1,No,No,Yes,1,1,0.7243014,High Risk,Upsell security/support bundle
4115-BNPJY,29,75.55,2054.4,Two year,DSL,Mailed check,Male,0,No,Yes,No,0,0,0.030861573,Low Risk,Upsell security/support bundle
3167-SNQPL,38,101.15,3741.85,Month-to-month,Fiber optic,Electronic check,Male,1,No,No,No,0,1,0.6141605,Medium Risk,Promote auto-pay switch to reduce billing friction
4091-TVOCN,48,78.75,3682.45,One year,DSL,Credit card (automatic),Male,0,Yes,No,Yes,0,0,0.2332476,Low Risk,Upsell security/support bundle
1098-TDVUQ,1,19.25,19.25,Month-to-month,No,Bank transfer (automatic),Female,0,No,No,Yes,0,0,0.49539742,Medium Risk,Send proactive onboarding call/email
